date,ucr_category,ucr_code,geometry,longitude,latitude,year
2018-04-21,03* - ROBBERY,304,"c(1012908.15967439, 833560.873833714)",1012908.1596743882,833560.873833714,2018
2018-04-22,03* - ROBBERY,302,"c(1020144.60796128, 851227.435011906)",1020144.6079612836,851227.4350119061,2018
2018-04-22,03* - ROBBERY,303,"c(1019104.2014027, 830474.228036887)",1019104.2014026989,830474.2280368871,2018
2018-04-22,03* - ROBBERY,303,"c(1010742.43404467, 840021.061570166)",1010742.434044666,840021.0615701656,2018
2018-04-22,03* - ROBBERY,304,"c(1014967.18472452, 846628.036324579)",1014967.1847245159,846628.0363245789,2018
2018-04-23,03* - ROBBERY,302,"c(1019663.66136555, 849956.521280991)",1019663.6613655537,849956.5212809913,2018
2018-07-25,03* - ROBBERY,344,"c(1017561.64135422, 835692.399008257)",1017561.6413542165,835692.3990082568,2018
2018-07-26,03* - ROBBERY,304,"c(1019877.44190177, 837469.998892321)",1019877.4419017663,837469.9988923208,2018
2018-07-24,03* - ROBBERY,301,"c(1015465.75106279, 837193.96906217)",1015465.7510627902,837193.9690621695,2018
2018-07-25,03* - ROBBERY,301,"c(1018503.35157057, 836436.869151347)",1018503.3515705679,836436.8691513469,2018
2018-07-26,03* - ROBBERY,304,"c(1010873.76003706, 836540.978949013)",1010873.760037061,836540.978949013,2018
2018-07-26,03* - ROBBERY,301,"c(1009772.34490595, 830390.538905428)",1009772.3449059475,830390.5389054284,2018
2018-07-27,03* - ROBBERY,302,"c(1018300.18132146, 836817.73886364)",1018300.1813214567,836817.7388636401,2018
2018-07-27,03* - ROBBERY,304,"c(1013757.89083119, 841102.329073253)",1013757.890831187,841102.3290732534,2018
2018-07-28,03* - ROBBERY,304,"c(1019630.45170722, 842191.389963349)",1019630.4517072171,842191.3899633492,2018
2018-07-27,03* - ROBBERY,301,"c(1018157.31162845, 832934.048366454)",1018157.3116284491,832934.0483664536,2018
2018-07-29,03* - ROBBERY,344,"c(1017713.28152444, 844936.690060177)",1017713.2815244427,844936.6900601767,2018
2018-07-31,03* - ROBBERY,312,"c(1018631.29160946, 837004.8491009)",1018631.291609458,837004.8491009002,2018
2018-07-31,03* - ROBBERY,303,"c(1017425.57134742, 836991.59875712)",1017425.5713474198,836991.5987571201,2018
2018-07-31,03* - ROBBERY,314,"c(1018300.18132146, 836817.73886364)",1018300.1813214567,836817.7388636401,2018
2018-08-13,03* - ROBBERY,311,"c(1018631.29160946, 837004.8491009)",1018631.291609458,837004.8491009002,2018
2018-08-15,03* - ROBBERY,301,"c(1015896.64129756, 829115.157551437)",1015896.6412975612,829115.1575514367,2018
2018-08-15,03* - ROBBERY,314,"c(1009772.34490595, 830390.538905428)",1009772.3449059475,830390.5389054284,2018
2018-08-15,03* - ROBBERY,314,"c(1018054.01148582, 836964.428879314)",1018054.0114858199,836964.4288793136,2018
2018-08-15,03* - ROBBERY,301,"c(1015060.16603073, 841302.169634366)",1015060.1660307333,841302.1696343661,2018
2018-08-15,03* - ROBBERY,301,"c(1015060.16603073, 841302.169634366)",1015060.1660307333,841302.1696343661,2018
2018-08-15,03* - ROBBERY,304,"c(1019021.71323801, 844252.39409499)",1019021.7132380129,844252.3940949898,2018
2018-08-16,03* - ROBBERY,304,"c(1015352.14143232, 834989.438591111)",1015352.1414323183,834989.4385911113,2018
2018-08-16,03* - ROBBERY,303,"c(1021378.60217469, 829696.627809945)",1021378.6021746908,829696.6278099447,2018
2018-08-17,03* - ROBBERY,303,"c(1022179.97188622, 836745.109201062)",1022179.9718862233,836745.109201062,2018
2018-09-09,03* - ROBBERY,301,"c(1018329.70208255, 832401.038179883)",1018329.7020825477,832401.0381798828,2018
2018-09-10,03* - ROBBERY,341,"c(1020092.47187396, 832084.208101354)",1020092.4718739648,832084.2081013543,2018
2018-09-10,03* - ROBBERY,351,"c(1010527.25005131, 839989.308995765)",1010527.2500513109,839989.3089957653,2018
2018-09-12,03* - ROBBERY,311,"c(1014825.26054, 853573.41189893)",1014825.2605400004,853573.41189893,2018
2018-11-18,03* - ROBBERY,312,"c(1013891.02096511, 837292.168964312)",1013891.0209651086,837292.1689643118,2018
2018-11-19,03* - ROBBERY,301,"c(1021108.72185439, 846683.910441378)",1021108.7218543863,846683.9104413784,2018
2018-11-09,03* - ROBBERY,304,"c(1013795.81072812, 840556.519036677)",1013795.810728115,840556.5190366767,2018
2018-11-19,03* - ROBBERY,301,"c(1018442.12547433, 841214.37725317)",1018442.1254743254,841214.3772531701,2018
2018-11-23,03* - ROBBERY,314,"c(1014931.00049006, 854070.601949284)",1014931.0004900576,854070.6019492841,2018
2018-11-22,03* - ROBBERY,301,"c(1010351.43016772, 839723.179549416)",1010351.4301677202,839723.1795494156,2018
2018-11-19,03* - ROBBERY,311,"c(1019636.61139591, 834555.018912725)",1019636.6113959133,834555.018912725,2018
2018-02-22,03* - ROBBERY,301,"c(1020365.98809687, 832548.045855324)",1020365.9880968679,832548.0458553236,2018
2018-02-22,03* - ROBBERY,344,"c(1024272.50189572, 846789.480564813)",1024272.5018957191,846789.4805648127,2018
2018-02-22,03* - ROBBERY,302,"c(1021338.09204424, 830702.57809159)",1021338.0920442365,830702.5780915903,2018
2018-02-23,03* - ROBBERY,302,"c(1019131.02434939, 835574.718498093)",1019131.0243493855,835574.7184980934,2018
2018-03-13,03* - ROBBERY,301,"c(1020015.75192792, 840250.276027765)",1020015.7519279179,840250.2760277655,2018
2018-03-14,03* - ROBBERY,304,"c(1014161.29315073, 836191.624701002)",1014161.2931507347,836191.6247010019,2018
2018-09-28,03* - ROBBERY,304,"c(1017755.66153976, 829758.677447636)",1017755.66153976,829758.6774476365,2018
2018-09-28,03* - ROBBERY,344,"c(1015327.07127676, 834711.368554444)",1015327.071276764,834711.3685544443,2018
2018-09-29,03* - ROBBERY,304,"c(1017076.54080995, 836993.880893757)",1017076.5408099524,836993.880893757,2018
2018-09-29,03* - ROBBERY,302,"c(1015227.07106679, 836616.237814257)",1015227.0710667896,836616.237814257,2018
2018-09-29,03* - ROBBERY,304,"c(1012708.53260597, 837599.260562483)",1012708.5326059689,837599.2605624835,2018
2018-09-27,03* - ROBBERY,303,"c(1009530.86034207, 833198.408170203)",1009530.860342068,833198.4081702033,2018
2018-10-01,03* - ROBBERY,314,"c(1020602.82638128, 838584.361404863)",1020602.8263812754,838584.3614048628,2018
2018-05-19,03* - ROBBERY,304,"c(1013891.02096511, 837292.168964312)",1013891.0209651086,837292.1689643118,2018
2018-05-20,03* - ROBBERY,314,"c(1011204.74048333, 834311.879311256)",1011204.7404833297,834311.8793112558,2018
2018-01-30,03* - ROBBERY,304,"c(1019060.61124803, 850747.281315886)",1019060.6112480327,850747.2813158863,2018
2018-01-29,03* - ROBBERY,301,"c(1009979.2699591, 833376.968229896)",1009979.2699590999,833376.9682298957,2018
2018-01-29,03* - ROBBERY,304,"c(1019007.59277386, 836791.591296307)",1019007.5927738566,836791.591296307,2018
2018-10-29,03* - ROBBERY,311,"c(1019354.89099713, 847795.850632607)",1019354.8909971291,847795.850632607,2018
2018-10-29,03* - ROBBERY,312,"c(1023927.58221212, 847737.35121682)",1023927.5822121158,847737.3512168203,2018
2018-10-29,03* - ROBBERY,312,"c(1019308.5268201, 840483.054127402)",1019308.5268200985,840483.0541274024,2018
2019-07-04,03* - ROBBERY,304,"c(1018037.38133982, 844715.960482593)",1018037.3813398231,844715.960482593,2019
2019-12-18,03* - ROBBERY,304,"c(1018038.60832841, 846032.882644842)",1018038.6083284109,846032.8826448418,2019
2018-08-01,03* - ROBBERY,304,"c(1020192.01190091, 836574.659312314)",1020192.0119009083,836574.6593123137,2018
2018-08-03,03* - ROBBERY,303,"c(1019831.27274027, 836057.473882804)",1019831.2727402714,836057.4738828036,2018
2018-08-04,03* - ROBBERY,301,"c(1015742.64131549, 837043.309238373)",1015742.6413154865,837043.309238373,2018
2018-09-16,03* - ROBBERY,301,"c(1020928.8905584, 844495.518062449)",1020928.8905583955,844495.5180624487,2018
2018-09-14,03* - ROBBERY,344,"c(1018955.15089767, 848041.300963559)",1018955.1508976712,848041.300963559,2018
2018-08-18,03* - ROBBERY,302,"c(1020456.25188545, 837292.529087494)",1020456.2518854485,837292.5290874942,2018
2018-08-18,03* - ROBBERY,304,"c(1018934.81187075, 832732.668178258)",1018934.8118707543,832732.668178258,2018
2018-08-18,03* - ROBBERY,302,"c(1020705.3114707, 847392.971155352)",1020705.3114706986,847392.9711553516,2018
2018-08-19,03* - ROBBERY,303,"c(1014423.28071995, 840649.45950622)",1014423.2807199489,840649.4595062202,2018
2018-11-26,03* - ROBBERY,301,"c(1018215.43154345, 844704.060247495)",1018215.431543451,844704.0602474951,2018
2018-11-26,03* - ROBBERY,304,"c(1018997.41152915, 831698.898065727)",1018997.4115291451,831698.8980657274,2018
2018-11-27,03* - ROBBERY,344,"c(1015711.90121356, 837042.828923236)",1015711.9012135633,837042.8289232358,2018
2018-11-27,03* - ROBBERY,301,"c(1015317.26057099, 845549.790252045)",1015317.2605709904,845549.7902520449,2018
2018-10-03,03* - ROBBERY,314,"c(1020543.46199244, 838426.35971976)",1020543.4619924375,838426.3597197601,2018
2018-10-04,03* - ROBBERY,313,"c(1013760.46827223, 840557.733272154)",1013760.4682722274,840557.7332721535,2018
2018-10-04,03* - ROBBERY,304,"c(1023014.3490167, 845833.399244914)",1023014.3490166963,845833.3992449136,2018
2018-10-05,03* - ROBBERY,304,"c(1013795.81072812, 840556.519036677)",1013795.810728115,840556.5190366767,2018
2018-10-05,03* - ROBBERY,311,"c(1017407.76159477, 829241.367346825)",1017407.7615947657,829241.3673468254,2018
2018-10-07,03* - ROBBERY,312,"c(1019589.37115105, 849785.891009312)",1019589.3711510492,849785.8910093124,2018
2018-10-07,03* - ROBBERY,303,"c(1017425.57134742, 836991.59875712)",1017425.5713474198,836991.5987571201,2018
2018-10-07,03* - ROBBERY,303,"c(1014360.7004777, 839880.498950705)",1014360.7004776988,839880.4989507046,2018
2018-10-08,03* - ROBBERY,301,"c(1017106.3715188, 835347.768382141)",1017106.3715187997,835347.7683821409,2018
2018-10-05,03* - ROBBERY,301,"c(1014935.88104441, 844524.839990939)",1014935.8810444089,844524.8399909394,2018
2018-11-02,03* - ROBBERY,314,"c(1009772.34490595, 830390.538905428)",1009772.3449059475,830390.5389054284,2018
2018-11-02,03* - ROBBERY,304,"c(1017482.67984176, 836939.412173474)",1017482.679841758,836939.4121734741,2018
2018-11-03,03* - ROBBERY,304,"c(1021115.28213843, 828903.957644915)",1021115.2821384257,828903.9576449149,2018
2018-11-03,03* - ROBBERY,344,"c(1022638.28209787, 836256.568759888)",1022638.282097871,836256.5687598878,2018
2018-11-04,03* - ROBBERY,311,"c(1020380.05576298, 829314.511997372)",1020380.0557629823,829314.5119973725,2018
2018-11-29,03* - ROBBERY,302,"c(1021998.34842919, 839710.298721709)",1021998.3484291863,839710.2987217089,2018
2018-11-30,03* - ROBBERY,301,"c(1017755.66153976, 829758.677447636)",1017755.66153976,829758.6774476365,2018
2018-12-02,03* - ROBBERY,303,"c(1021405.53192525, 829417.11748881)",1021405.5319252507,829417.1174888095,2018
2018-12-02,03* - ROBBERY,303,"c(1021519.192167, 828989.577910369)",1021519.1921670036,828989.5779103695,2018
2018-12-03,03* - ROBBERY,301,"c(1015799.16088897, 837331.149271559)",1015799.1608889715,837331.1492715593,2018
2018-08-20,03* - ROBBERY,301,"c(1017158.96103022, 844130.200356789)",1017158.9610302249,844130.2003567893,2018
2018-10-09,03* - ROBBERY,311,"c(1017457.89176451, 828906.977532449)",1017457.89176451,828906.9775324493,2018
2018-10-10,03* - ROBBERY,314,"c(1015286.87102541, 840580.869107275)",1015286.8710254055,840580.8691072746,2018
2018-10-12,03* - ROBBERY,344,"c(1017560.83123381, 848183.810830917)",1017560.8312338084,848183.8108309173,2018
2018-12-04,03* - ROBBERY,301,"c(1019932.58633406, 832145.890727499)",1019932.5863340626,832145.8907274986,2018
2018-12-04,03* - ROBBERY,301,"c(1010902.24023505, 838537.839188648)",1010902.2402350542,838537.8391886476,2018
2018-12-04,03* - ROBBERY,312,"c(1020048.12141208, 836597.529345024)",1020048.121412079,836597.5293450236,2018
2018-12-05,03* - ROBBERY,304,"c(1020684.83195203, 834281.29864102)",1020684.8319520289,834281.2986410197,2018
2018-12-08,03* - ROBBERY,304,"c(1020284.74191578, 830624.467961822)",1020284.7419157838,830624.4679618222,2018
2018-05-30,03* - ROBBERY,304,"c(1019643.11095853, 847500.380703302)",1019643.1109585288,847500.3807033016,2018
2018-12-09,03* - ROBBERY,301,"c(1015172.89221017, 831154.540327461)",1015172.892210167,831154.5403274611,2018
2018-12-12,03* - ROBBERY,344,"c(1014949.25083139, 842684.099549536)",1014949.2508313908,842684.0995495361,2018
2018-12-12,03* - ROBBERY,351,"c(1020794.89194438, 839642.289946712)",1020794.8919443769,839642.2899467122,2018
2018-12-12,03* - ROBBERY,304,"c(1011632.67127912, 840088.87020395)",1011632.6712791151,840088.8702039497,2018
2018-12-13,03* - ROBBERY,311,"c(1019208.2609741, 848969.831118976)",1019208.260974105,848969.8311189758,2018
2018-12-14,03* - ROBBERY,304,"c(1016219.97167286, 831469.517811324)",1016219.9716728614,831469.5178113239,2018
2018-09-27,03* - ROBBERY,304,"c(1018300.18132146, 836817.73886364)",1018300.1813214567,836817.7388636401,2018
2018-12-13,03* - ROBBERY,301,"c(1015083.96091006, 842068.699418705)",1015083.9609100606,842068.6994187046,2018
2018-12-15,03* - ROBBERY,304,"c(1017674.85112979, 845481.020440624)",1017674.8511297887,845481.0204406243,2018
2018-12-17,03* - ROBBERY,341,"c(1018318.05489601, 849255.243631953)",1018318.0548960133,849255.2436319535,2018
2018-12-18,03* - ROBBERY,302,"c(1017568.88056361, 844177.262293162)",1017568.8805636098,844177.2622931622,2018
2018-12-21,03* - ROBBERY,304,"c(1017269.85156997, 834386.508312561)",1017269.8515699661,834386.5083125607,2018
2018-12-23,03* - ROBBERY,301,"c(1017510.70116675, 845394.970065713)",1017510.7011667457,845394.9700657128,2018
2018-12-24,03* - ROBBERY,302,"c(1019598.3414508, 834590.328559016)",1019598.3414508029,834590.328559016,2018
2018-12-26,03* - ROBBERY,304,"c(1017758.45690151, 836970.054187546)",1017758.4569015094,836970.0541875457,2018
2018-12-26,03* - ROBBERY,344,"c(1009632.84003065, 836674.55839148)",1009632.8400306507,836674.5583914801,2018
2018-12-28,03* - ROBBERY,312,"c(1013891.02096511, 837292.168964312)",1013891.0209651086,837292.1689643118,2018
2018-12-25,03* - ROBBERY,303,"c(1019156.00261082, 836789.015190369)",1019156.0026108159,836789.0151903691,2018
2018-12-30,03* - ROBBERY,302,"c(1018858.03154431, 831312.29803754)",1018858.0315443131,831312.2980375403,2018
2018-12-31,03* - ROBBERY,301,"c(1018475.42674486, 836662.335606748)",1018475.4267448576,836662.3356067482,2018
2019-01-01,03* - ROBBERY,364,"c(1021521.18208296, 836229.15932385)",1021521.1820829622,836229.1593238496,2019
2019-01-04,03* - ROBBERY,303,"c(1017601.99139884, 844096.430091145)",1017601.9913988404,844096.4300911445,2019
2019-01-04,03* - ROBBERY,342,"c(1015862.87083487, 844660.34994724)",1015862.8708348696,844660.3499472403,2019
2018-01-09,03* - ROBBERY,314,"c(1016774.37134213, 839011.789312873)",1016774.3713421297,839011.7893128733,2018
2018-01-09,03* - ROBBERY,304,"c(1014494.88069902, 839345.969408688)",1014494.880699024,839345.9694086877,2018
2019-01-09,03* - ROBBERY,303,"c(1020859.97210944, 832641.818339989)",1020859.9721094354,832641.8183399892,2019
2019-01-09,03* - ROBBERY,304,"c(1015901.39123815, 840654.099310181)",1015901.3912381451,840654.0993101805,2019
2019-01-11,03* - ROBBERY,344,"c(1014796.08059212, 840016.028903969)",1014796.0805921184,840016.0289039693,2019
2019-01-14,03* - ROBBERY,364,"c(1014329.37857119, 843311.246690442)",1014329.3785711941,843311.2466904415,2019
2019-01-16,03* - ROBBERY,313,"c(1015286.87102541, 840580.869107275)",1015286.8710254055,840580.8691072746,2019
2019-01-16,03* - ROBBERY,304,"c(1020731.76152017, 838451.079497613)",1020731.7615201725,838451.0794976131,2019
2019-01-17,03* - ROBBERY,301,"c(1018654.12088226, 849485.640864695)",1018654.1208822576,849485.6408646946,2019
2019-01-18,03* - ROBBERY,304,"c(1016403.89078266, 846853.020873585)",1016403.8907826586,846853.0208735846,2019
2019-01-18,03* - ROBBERY,341,"c(1013310.26076173, 830276.537586914)",1013310.2607617322,830276.5375869139,2019
2019-01-20,03* - ROBBERY,331,"c(1016069.9846028, 825627.025077131)",1016069.9846028032,825627.0250771306,2019
2019-01-25,03* - ROBBERY,301,"c(1017134.29110832, 844707.030350928)",1017134.2911083198,844707.030350928,2019
2019-01-24,03* - ROBBERY,314,"c(1009655.55981153, 836502.64892579)",1009655.5598115269,836502.6489257897,2019
2019-01-18,03* - ROBBERY,304,"c(1015750.31080297, 840638.199071439)",1015750.3108029705,840638.199071439,2019
2019-01-27,03* - ROBBERY,304,"c(1014357.77069847, 839712.66952931)",1014357.7706984705,839712.6695293104,2019
2019-02-05,03* - ROBBERY,304,"c(1016960.37139994, 837008.538999968)",1016960.3713999416,837008.5389999676,2019
2019-02-04,03* - ROBBERY,314,"c(1009772.34490595, 830390.538905428)",1009772.3449059475,830390.5389054284,2019
2019-02-05,03* - ROBBERY,304,"c(1020668.95199805, 836149.469151046)",1020668.9519980475,836149.4691510459,2019
2019-02-05,03* - ROBBERY,311,"c(1021436.02198776, 830631.338065995)",1021436.0219877602,830631.3380659954,2019
2019-02-06,03* - ROBBERY,311,"c(1020134.97146813, 842094.739892032)",1020134.9714681346,842094.7398920321,2019
2019-02-08,03* - ROBBERY,343,"c(1020257.87230559, 827826.227607727)",1020257.8723055936,827826.2276077267,2019
2019-02-12,03* - ROBBERY,314,"c(1020559.64135946, 840423.739643112)",1020559.6413594588,840423.7396431123,2019
2019-02-15,03* - ROBBERY,301,"c(1015811.31100275, 841188.618354946)",1015811.3110027547,841188.6183549458,2019
2019-02-15,03* - ROBBERY,313,"c(1020255.40159594, 845159.000437795)",1020255.4015959419,845159.0004377946,2019
2019-02-15,03* - ROBBERY,303,"c(1014541.81818981, 842038.898601704)",1014541.8181898125,842038.8986017036,2019
2019-02-17,03* - ROBBERY,304,"c(1018038.60832841, 846032.882644842)",1018038.6083284109,846032.8826448418,2019
2019-02-18,03* - ROBBERY,313,"c(1019589.37115105, 849785.891009312)",1019589.3711510492,849785.8910093124,2019
2019-02-18,03* - ROBBERY,314,"c(1011204.74048333, 834311.879311256)",1011204.7404833297,834311.8793112558,2019
2019-02-23,03* - ROBBERY,304,"c(1020522.58256216, 834618.219287027)",1020522.5825621566,834618.2192870266,2019
2019-02-25,03* - ROBBERY,313,"c(1018054.01148582, 836964.428879314)",1018054.0114858199,836964.4288793136,2019
2019-02-27,03* - ROBBERY,301,"c(1011893.37028487, 840035.909022088)",1011893.370284866,840035.9090220882,2019
2019-03-07,03* - ROBBERY,302,"c(1015028.47086821, 841600.83936949)",1015028.470868206,841600.8393694899,2019
2019-03-01,03* - ROBBERY,301,"c(1017601.22104642, 844479.169885444)",1017601.2210464187,844479.1698854441,2019
2019-03-08,03* - ROBBERY,304,"c(1019219.3713983, 842644.560063143)",1019219.3713983035,842644.5600631434,2019
2019-03-13,03* - ROBBERY,314,"c(1014211.03097673, 834516.598528352)",1014211.0309767254,834516.5985283515,2019
2019-03-17,03* - ROBBERY,344,"c(1012476.81086072, 829156.577311911)",1012476.8108607177,829156.5773119107,2019
2019-03-19,03* - ROBBERY,313,"c(1020237.54184185, 831475.59798481)",1020237.5418418518,831475.5979848098,2019
2019-03-20,03* - ROBBERY,344,"c(1017984.20124775, 846846.330648921)",1017984.2012477487,846846.3306489211,2019
2019-03-20,03* - ROBBERY,302,"c(1020404.71199816, 835897.888888039)",1020404.7119981607,835897.8888880386,2019
2019-03-22,03* - ROBBERY,304,"c(1020148.18524409, 845467.385375964)",1020148.1852440948,845467.3853759639,2019
2019-03-23,03* - ROBBERY,314,"c(1021709.44837029, 829435.853029275)",1021709.448370294,829435.8530292752,2019
2019-03-23,03* - ROBBERY,304,"c(1013954.02168208, 841965.477455178)",1013954.0216820764,841965.4774551779,2019
2019-03-06,03* - ROBBERY,301,"c(1018891.37079971, 848937.481101378)",1018891.3707997118,848937.4811013778,2019
2019-03-24,03* - ROBBERY,344,"c(1016372.26140464, 842046.289396524)",1016372.2614046372,842046.2893965242,2019
2019-03-24,03* - ROBBERY,304,"c(1010487.620355, 835315.178656794)",1010487.6203550017,835315.178656794,2019
2019-03-30,03* - ROBBERY,304,"c(1010086.81032645, 837058.208960184)",1010086.8103264543,837058.2089601842,2019
2019-03-30,03* - ROBBERY,304,"c(1015900.35133204, 837054.019197952)",1015900.3513320354,837054.0191979525,2019
2019-04-08,03* - ROBBERY,314,"c(1009772.34490595, 830390.538905428)",1009772.3449059475,830390.5389054284,2019
2019-04-08,03* - ROBBERY,304,"c(1012285.20073093, 836463.718636219)",1012285.200730929,836463.7186362192,2019
2019-04-08,03* - ROBBERY,303,"c(1014946.20067983, 841473.969517183)",1014946.2006798285,841473.9695171835,2019
2019-04-11,03* - ROBBERY,304,"c(1010975.77023568, 840068.329208997)",1010975.7702356784,840068.3292089968,2019
2019-04-13,03* - ROBBERY,344,"c(1018955.15089767, 848041.300963559)",1018955.1508976712,848041.300963559,2019
2019-04-13,03* - ROBBERY,342,"c(1010892.21017549, 835306.378489109)",1010892.2101754854,835306.3784891085,2019
2019-04-14,03* - ROBBERY,301,"c(1015142.67115488, 840575.019047494)",1015142.67115488,840575.0190474938,2019
2019-04-19,03* - ROBBERY,344,"c(1023353.31213681, 851245.901947706)",1023353.3121368139,851245.9019477062,2019
2019-04-22,03* - ROBBERY,304,"c(1020918.74175844, 840487.369461258)",1020918.7417584388,840487.3694612576,2019
2019-04-26,03* - ROBBERY,301,"c(1019446.97077913, 850960.05161358)",1019446.9707791322,850960.0516135799,2019
2019-04-26,03* - ROBBERY,304,"c(1020451.61150511, 836342.438939724)",1020451.6115051147,836342.4389397235,2019
2019-05-01,03* - ROBBERY,304,"c(1017194.01186823, 832674.238108507)",1017194.0118682252,832674.2381085067,2019
2019-05-01,03* - ROBBERY,302,"c(1016889.22555597, 836252.498696389)",1016889.2255559713,836252.4986963891,2019
2019-05-03,03* - ROBBERY,303,"c(1010137.36402806, 827445.594432876)",1010137.3640280647,827445.594432876,2019
2019-05-04,03* - ROBBERY,304,"c(1019429.2613818, 834403.977512056)",1019429.261381805,834403.9775120559,2019
2019-05-05,03* - ROBBERY,304,"c(1010787.89017416, 834691.218507501)",1010787.8901741634,834691.2185075007,2019
2019-05-05,03* - ROBBERY,304,"c(1020197.23897615, 845013.484950642)",1020197.2389761513,845013.4849506425,2019
2019-05-15,03* - ROBBERY,304,"c(1017785.01163763, 837151.099137034)",1017785.0116376316,837151.0991370339,2019
2019-05-08,03* - ROBBERY,314,"c(1018054.01148582, 836964.428879314)",1018054.0114858199,836964.4288793136,2019
2019-05-12,03* - ROBBERY,301,"c(1019390.42101339, 850935.081512475)",1019390.4210133938,850935.0815124749,2019
2019-05-12,03* - ROBBERY,301,"c(1016247.83106156, 845749.090119501)",1016247.8310615618,845749.0901195012,2019
2019-05-12,03* - ROBBERY,314,"c(1018054.01148582, 836964.428879314)",1018054.0114858199,836964.4288793136,2019
2019-05-14,03* - ROBBERY,304,"c(1015589.85002784, 843896.126909094)",1015589.8500278358,843896.1269090942,2019
2019-05-15,03* - ROBBERY,302,"c(1020883.9306287, 835649.186925145)",1020883.9306287001,835649.1869251451,2019
2019-05-15,03* - ROBBERY,301,"c(1014770.26061323, 854369.221811439)",1014770.2606132311,854369.2218114391,2019
2019-05-20,03* - ROBBERY,304,"c(1017216.78163985, 838773.459377254)",1017216.7816398493,838773.4593772537,2019
2019-05-22,03* - ROBBERY,304,"c(1019231.17143284, 836953.309187443)",1019231.1714328447,836953.3091874435,2019
2019-05-25,03* - ROBBERY,304,"c(1021513.51247861, 846166.871690378)",1021513.512478607,846166.8716903781,2019
2019-05-26,03* - ROBBERY,311,"c(1014867.93444858, 840513.255042398)",1014867.9344485794,840513.2550423983,2019
2019-05-28,03* - ROBBERY,304,"c(1020252.30476997, 836604.952894779)",1020252.3047699743,836604.9528947788,2019
2019-05-27,03* - ROBBERY,314,"c(1015286.87102541, 840580.869107275)",1015286.8710254055,840580.8691072746,2019
2019-05-28,03* - ROBBERY,301,"c(1021722.84305537, 838679.460351281)",1021722.8430553651,838679.4603512812,2019
2019-05-30,03* - ROBBERY,354,"c(1018312.70163546, 836957.789136049)",1018312.7016354577,836957.7891360489,2019
2019-05-31,03* - ROBBERY,342,"c(1016616.51111507, 837427.598927339)",1016616.5111150702,837427.5989273394,2019
2019-06-02,03* - ROBBERY,301,"c(1015857.52076559, 845066.640223779)",1015857.5207655914,845066.6402237788,2019
2019-06-04,03* - ROBBERY,301,"c(1020805.2719186, 837461.533386899)",1020805.2719185964,837461.5333868992,2019
2019-06-05,03* - ROBBERY,304,"c(1016820.62115131, 842274.939588848)",1016820.6211513106,842274.9395888477,2019
2019-06-08,03* - ROBBERY,344,"c(1020263.68140979, 835997.080305342)",1020263.6814097919,835997.0803053417,2019
2019-06-07,03* - ROBBERY,344,"c(1020030.391073, 848281.070907064)",1020030.3910730042,848281.070907064,2019
2019-06-09,03* - ROBBERY,304,"c(1010813.44547433, 837734.473182587)",1010813.445474332,837734.473182587,2019
2019-06-14,03* - ROBBERY,304,"c(1015720.78019323, 845241.893839758)",1015720.7801932293,845241.893839758,2019
2019-06-17,03* - ROBBERY,344,"c(1016606.61300508, 842358.087397539)",1016606.6130050845,842358.087397539,2019
2019-06-20,03* - ROBBERY,345,"c(1015395.8907136, 844474.910306207)",1015395.8907135957,844474.910306207,2019
2019-06-19,03* - ROBBERY,304,"c(1010090.57999767, 837271.929046759)",1010090.5799976717,837271.929046759,2019
2019-06-20,03* - ROBBERY,304,"c(1012301.82045099, 836480.34885604)",1012301.820450994,836480.3488560397,2019
2019-06-21,03* - ROBBERY,352,"c(1020196.28207954, 831302.617980871)",1020196.2820795401,831302.617980871,2019
2019-06-22,03* - ROBBERY,304,"c(1020731.76152017, 838451.079497613)",1020731.7615201725,838451.0794976131,2019
2019-06-25,03* - ROBBERY,314,"c(1010961.90212879, 830731.096728318)",1010961.9021287892,830731.0967283179,2019
2019-06-25,03* - ROBBERY,302,"c(1013559.80374766, 846310.487639281)",1013559.803747657,846310.4876392811,2019
2019-06-25,03* - ROBBERY,301,"c(1017188.43144561, 844245.480333281)",1017188.4314456134,844245.4803332814,2019
2019-06-26,03* - ROBBERY,304,"c(1014161.29315073, 836191.624701002)",1014161.2931507347,836191.6247010019,2019
2019-06-26,03* - ROBBERY,304,"c(1021585.39146756, 850610.561501563)",1021585.3914675612,850610.5615015634,2019
2019-06-27,03* - ROBBERY,304,"c(1015284.75656579, 839428.226175841)",1015284.7565657854,839428.2261758408,2019
2019-06-28,03* - ROBBERY,303,"c(1019853.08187068, 832567.478546155)",1019853.081870676,832567.4785461553,2019
2019-06-27,03* - ROBBERY,304,"c(1012206.75225941, 840194.167276747)",1012206.7522594116,840194.1672767474,2019
2019-07-02,03* - ROBBERY,304,"c(1010742.43404467, 840021.061570166)",1010742.434044666,840021.0615701656,2019
2019-07-03,03* - ROBBERY,303,"c(1021605.57194624, 828562.477634672)",1021605.5719462385,828562.477634672,2019
2019-07-05,03* - ROBBERY,304,"c(1016439.99078698, 846733.270762971)",1016439.9907869757,846733.2707629708,2019
2019-07-06,03* - ROBBERY,304,"c(1017694.64160174, 830829.597755625)",1017694.6416017442,830829.5977556254,2019
